Movie_id,Title,Year,Genre,Director,Producer,Writer,Actress,Actor,MPAA,Rating
3267266,Stoker,2013,Thriller,"Alford, David","Brown, Ralph","Alford, David","Allen, Peg","Alford, David",R ,6.9
3267293,Stolen,2012,Thriller,"Cage, Nicolas","Bell, Tim","Clements, Kyle Russell","Acuna, Rachel","Armijo, John L.",R ,5.5
3267348,Stolen Heart,1998,Thriller,"Dobbin, Michael","Dobbin, Michael","Evans, Peter","McQueen, Shirley","Dobbin, Michael",R ,6.2
3267387,Stolen Lives,2009,Thriller,"Amadril, Richard","Amadril, Richard","Amadril, Richard","Alda, Rutanya","Amadril, Richard",R ,6.1
3267432,Stolen Summer,2002,Drama,"Dennehy, Brian","Dennehy, Brian","Costabile, David","Armour, Annabel","Connolly, John Gleeson",PG ,6.5
3267484,Stomp the Yard,2007,Drama,"Aaron II, Tony","Aaron II, Tony","Aaron II, Tony","Allen, Madrianna","Aaron II, Tony",PG-13 ,5.2
3267485,Stomp the Yard 2: Homecoming,2010,Drama,"Boyd, Dwayne","Banner, David","Banner, David","Arnett, Alexis","Abdullah, Haji",PG-13 ,4.2
3267525,Stone,2010,Thriller,"De Niro, Robert","De Niro, Robert","Gjokaj, Enver","Aldridge, Sandra Love","Bell, Lamont",R ,5.4
3267552,Stone Cold,1991,Thriller,"James, Evan","Colker, Jerry","Colker, Jerry","Abernathy, Karen","Birchfield, Rick L.",R ,5.8
3267581,Stone of Destiny,2008,Drama,"Carlyle, Robert","Boyd, Billy","Addison, Richard","Aitken, Gillian","Addison, Richard",PG ,6.8
3267586,Stone Reader,2002,Documentary,"Mailer, Norman","Mailer, Norman","Downs, Robert C.S.","Fox, Jennifer","Brandt, Carl",PG-13 ,7.7
3267615,Stonebrook,1999,Thriller,"Gaffney, George","Gaffney, George","Gaffney, George","Bivins, Mary Lucy","Bagwell, Andy",PG-13 ,5.4
3267618,Stoned,2005,Drama,"Considine, Paddy","Barker, Ras","Barker, Ras","Aarons, Jenna","Adamsdale, Will",R ,5.8
3267689,Stonewall,1995,Drama,"Levy, Keith","Cupone, Vince","Dedio, Joey","Allante, Queen Allyson","Artz, Tim",R ,7.2
3267692,Stonewall,2015,Drama,"Bellande, Chlo�","Bellande, Chlo�","Bellande, Chlo�","Aguayo-Stewart, Arlen","Abit, Otoja",R ,3.1
3267944,Stop! Or My Mom Will Shoot,1992,Comedy,"Burkley, Dennis","Burkley, Dennis","Burkley, Dennis","Angel, Vanessa","Brown, Jophery C.",PG-13 ,4
3267963,Stop-Loss,2008,Drama,"Belyeu, Stephen","Anderson, Erik","Anderson, Erik","Brew, Michelle","Ahmed, Mohammad",R ,6.5
3268048,Storage 24,2012,Horror,"Clarke, Noel","Clarke, Noel","Clarke, Noel","Campbell-Hughes, Antonia","Bell, Geoff",R ,4.4
3268078,Storefront Hitchcock,1998,Documentary,"Jannelli, Tony C.","Hitchcock, Robyn","Demme, Jonathan","Bonet, Deni","Hitchcock, Robyn",PG-13 ,7.2
3268225,Stories USA,2007,Drama,"Abell, Alistair","Abell, Alistair","Caan, Scott","Alberti, Sole","Abell, Alistair",R ,2.7
3268226,Stories We Tell,2012,Documentary,"Hatz, Alex","Buchan, John","Hatz, Alex","Bigelow, Pixie","Bowes, Geoffrey",PG-13 ,7.6
3268272,Storm Catcher,1999,Thriller,"Anderson, Matthew R.","Anderson, Matthew R.","Clark, Mystro","Bax, Kylie","Anderson, Matthew R.",R ,4.1
3268320,Storm Rider,2013,Family,"Howell, C. Thomas","Howell, C. Thomas","Howell, C. Thomas","Bernstein, Sarah","Buster, Jacob",PG ,6.2
3268352,Storm Warning,2007,Horror,"Lyons, David","Taylor, Robert","Brumpton, John","Far�s, Nadia","Brumpton, John",R ,5.9
3268355,Storm Watch,2002,Sci-Fi,"McKay, Cole S.","Bulos, Burt","Bulos, Burt","Dunn, Nora","Bulos, Burt",R ,4.9
3268370,Stormbreaker,2006,Thriller,"Coltrane, Robbie","Brooke, Andrew","Brooke, Andrew","Bolger, Sarah","Agboke, Kolade",PG ,5.1
3268389,Stormhouse,2011,Horror,"Delaney, Martin","Delaney, Martin","Delaney, Martin","Flynn, Katherine","Capel, James",R ,4.2
3268418,Stormswept,1995,Horror,"Carroll, Justin","Carroll, Justin","Carroll, Justin","Adams, Stacy","Carroll, Justin",R ,4.2
3268621,Storytelling,2001,Drama,"Railsback, Steve","Berkeley, Xander","Kiernan, Pat","Blair, Selma","Berkeley, Xander",R ,6.9
3268633,Storyville,1992,Thriller,"Gural, Ron","Cheung, George","McCann, Chuck","G�rg, Galyn","Carter, Phillip",R ,5.8
3268784,Straight A's,2013,Drama,"Bailey, Carl","Bailey, Carl","Brannon, Johnnie","Able, Whitney","Bailey, Carl",R ,5.6
3268855,Straight Into Darkness,2004,Horror,"Francis, Ryan","Francis, Ryan","Francis, Ryan","Dalrymple, Haley","Baltatescu, Iulian",R ,5.1
3268880,Straight Out of Brooklyn,1991,Drama,"Rich, Matty","Rich, Matty","Gilliard Jr., Lawrence","Black, Dorise","Belgrave, David",R ,5.8
3268886,Straight Outta Compton,2015,Drama,"Brownstein, Rob","Black, Josiah","Black, Dakota","Barry, Shahira","Abbink, Marc",R ,8.1
3268911,Straight Talk,1992,Drama,"Amandes, Tom","Christiansen, Roger","Dinello, Paul","Ackel, Lisa Marie","Amandes, Tom",PG ,5.6
3268973,Straightheads,2007,Thriller,"Gentleman, Allan","Brown, Ralph","Brown, Ralph","Anderson, Gillian","Brown, Ralph",R ,5.6
3269051,Stranded,2001,Drama,"Aser, Danel","Aser, Danel","Aser, Danel","de Medeiros, Maria","Aser, Danel",R ,5.4
3269078,Stranded,2014,Western,"Burrell, Randy Jay","Berenger, Tom","Berenger, Tom","Hayes, Ashley","Berenger, Tom",PG-13 ,3.5
3269159,Strange as Angels,2005,Drama,"Theodore, Marie-Fran�oise","Clemons, Inny","Theodore, Marie-Fran�oise","Anderson, Jamila","Clemons, Inny",R ,5.5
3269189,Strange Bedfellows,2004,Comedy,"Carlton, Rob","Andrews, Scott","Carlton, Rob","Adams, Linda","Andrews, Scott",R ,6.5
3269229,Strange Days,1995,Thriller,"Calder, Andrew","Acheson, James","Arneson, Ed","Bako, Brigitte","Acheson, James",R ,7.2
3269285,Strange Hearts,2002,Drama,"Forster, Robert","Forster, Robert","Michael, Christopher","Bartlett, Jan","Adams, Keith",R ,5.4
3269336,Strange Magic,2015,Musical,"Cox, Tony","Cox, Tony","Cox, Tony","Bull, Meredith Anne","Cox, Tony",PG ,5.7
3269424,Strange Wilderness,2008,Comedy,"Alejandro, Kevin","Alejandro, Kevin","Clark, Blake","Chambers, Sheryl","Abel, Jake",R ,5.3
3269436,Strangeland,1998,Horror,"Englund, Robert","Gage, Kevin","Gage, Kevin","Cardellini, Linda","Abuse, Bob",R ,4.9
3269527,Stranger in the House,1997,Thriller,"Railsback, Steve","Day, Larry","Homme, Bob","Fulford, Wendii","Benskin, Tyrone",R ,5.6
3269562,Stranger Than Fiction,2000,Thriller,"Field, Todd","Clyde, K.C.","Field, Todd","Bay, Frances","Astin, Mackenzie",R ,6.3
3269564,Stranger Than Fiction,2006,Drama,"Adloff, Nathan","Adloff, Nathan","Adloff, Nathan","Altay, Rengin","Adams, Ricky",PG-13 ,7.6
3269616,Strangerland,2015,Thriller,"Fiennes, Joseph","Fiennes, Joseph","Hardie, Benedict","Alston, Megan","Burcher, Jarrad",R ,5.3
3269735,Strangers on a Train,1951,Thriller,"Farrell, Tommy","Cushingham, Jack","Bridge, Al","Andre, Monya","Allen, Joel",PG ,8.1
3269748,Strangers with Candy,2005,Comedy,"Broderick, Matthew","Broderick, Matthew","Colbert, Stephen","Ashley, Alicia","Alban, Carlo",R ,6
3270021,Strategic Command,1997,Thriller,"Abell, Tim","Abell, Tim","Aurelius, Marcus","Chun, Alexandra Bokyun","Abell, Tim",R ,4
3270072,Straw Dogs,2011,Horror,"Lurie, Rod","Alonso, Laz","Lurie, Rod","Adelle, Megan","Alonso, Laz",R ,5.8
3270261,Strays,1997,Drama,"Diesel, Vin","Dedio, Joey","Dedio, Joey","Brooks, Temple","Abularach, Marco",R ,5.9
3270390,Street,2015,Action,"Brickner, John","Brickner, John","Brickner, John","Amber, Allison","Arristos, Garsha",PG-13 ,7.7
3270412,Street Boss,2009,Drama,"Brickner, John","Ancrile, Mike","Bierlein, Mark","Albanese, Kelly","Alchin, Doug",R ,3.4
3270449,Street Dreams,2009,Drama,"Arias, Yancey","Arias, Yancey","Arias, Yancey","Alexander, Rainbow","Arias, Yancey",R ,6.7
3270477,Street Fighter,1994,Comedy,"Callow, Simon","Bryniarski, Andrew","Callow, Simon","Barchilon, Jeri","Bryniarski, Andrew",PG-13 ,3.7
3270505,Street Fighter: The Legend of Chun-Li,2009,Thriller,"Shou, Robin","Boonthanakit, Sahajak","McDonough, Neal","Bloodgood, Moon","Achabbakhe, Brahim",PG-13 ,3.7
3270526,Street Gun,1997,Thriller,"Kinzy, Tim","Anderson, Tom","Anderson, Tom","Ball, Leslie","Aasen, Craig",R ,5.8
3270564,Street Kings,2008,Thriller,"Amezcua, Carlos","Amezcua, Carlos","Ayer, David","Buenrostro, Candice A.","Amezcua, Carlos",R ,6.8
3270568,Street Knight,1993,Drama,"Casey, Bernie","Casey, Bernie","Casey, Bernie","Engle, Joycelyn","Allen, Richard",R ,5.1
3270571,Street Law,1995,Drama,"O'Keeffe, Douglas","Christensen, Hayden","Iwanonkiw, John W.","Barnett, Linda","Bandiera, Alessandro",R ,4.5
3270742,Street Soldiers,1991,Action,"Gorman, Johnathan","Carrillo, Fabian","Carrillo, Fabian","Abernathy, Louisa","Carrillo, Fabian",R ,4.9
3270759,Street Tales of Terror,2004,Horror,"Shields, Corey","Eric, Timothy","Hawkins, Jonah","Anderson, Aziza","Butler, M.C.",R ,3.7
3270801,Streetballers,2009,Drama,"Gowan, Matthew","Gowan, Matthew","Gowan, Matthew","Davis, Jalisa","Cunningham, James 'Slim'",R ,5.5
3270808,StreetDance 3D,2010,Drama,"Ambasana, Kunal","Ambasana, Kunal","Ambasana, Kunal","Afolabi, Toyin","Agyemang, Kofi",PG-13 ,5.9
3270863,Streets of Legend,2003,Drama,"Beaumont, Robert","Beaumont, Robert","Beaumont, Robert","Barrios, Fabiola","Beaumont, Robert",R ,2.8
3270984,Strength and Honour,2007,Drama,"Dwane, Conor","Bergin, Patrick","Browne, James","Byrne, Debbie","Bergin, Patrick",R ,6.1
3271056,Stretch,2014,Thriller,"Bray, Ben Hernandez","Bray, Ben Hernandez","Bray, Ben Hernandez","Alba, Jessica","Bagarozzi, Dominic",R ,6.5
3271120,Strictly Ballroom,1992,Drama,"Mushin, Pip","Mushin, Pip","Mushin, Pip","Becchiet, Lee","Adams, Bob",PG ,7.3
3271169,Strictly Sexual,2008,Drama,"Dowe-Sandes, Samuel","Dowe-Sandes, Samuel","Dowe-Sandes, Samuel","Benson, Amber","Aulx, Duss",R ,6.5
3271170,Strictly Sinatra,2001,Drama,"Cox, Brian","Cox, Brian","Ferreira, Jami","Lacey, Anne","Armstrong, Alun",R ,5.9
3271269,Strike the Tent,2005,Drama,"Adams, Julian","Adams, Julian","Adams, Julian","Adams, Elizabeth Nelson","Adams, Julian",R ,5.4
3271282,Strike!,1998,Comedy,"Bennett, Nigel","Ashmore, Shawn","Bennett, Zachary","Barrett, Paula","Ashmore, Shawn",PG-13 ,6.7
3271347,Striking Distance,1993,Thriller,"Braugher, Andre","Braugher, Andre","Iwanonkiw, John W.","Adrienne, Sigrid","Amen, Tony",R ,5.8
3271352,Striking Poses,1999,Thriller,"Boland, Katie","Hewitt, Sean","Feore, Colm","Boland, Katie","Devine, Aidan",R ,5.5
3271353,Striking Range,2006,Thriller,"Banarje, San","Banarje, San","Banarje, San","Butler, Yancy","Baker, Troy",R ,4.2
3271354,Striking Resemblance,2000,Drama,"Adams, Ash","Adams, Ash","Adams, Ash","Gian, Nicole","Adams, Ash",R ,5.3
3271429,Strings,2015,Drama,"Everett Scott, Tom","Duhamel, Josh","Duhamel, Josh","Bello, Maria","Anderson, Shamier",R ,6
3271490,Strip Search,1997,Drama,"Dahan, Alain","Bradshaw, Andy","Bradshaw, Andy","Besso, Claudia","Alacchi, Carl",R ,3.5
3271535,Stripes,1981,Comedy,"Busfield, Timothy","Busfield, Timothy","Candy, John","Bowman, Pamela","Briggs, Samuel",R ,6.9
3271557,Stripped,2013,Horror,"Cole, Zach","Aune, Carson","Cole, Josh","Aloupi, Christina","Aune, Carson",R ,4.7
3271650,Striptease,1996,Thriller,"Reynolds, Burt","Assante, Armand","Blaney, Keith","Adams, Diane","Assante, Armand",R ,4.3
3271669,Stritreysery,2008,Crime,"German, Dasha","Guskov, Aleksey","German, Dasha","Aleksandrova, Marina","Bondarenko, Stanislav",R ,2.9
3272042,Str�karnir okkar,2005,Drama,"Douglas, R�bert I.","Bachmann, �orsteinn","Bergsson, Felix","Gunnarsd�ttir, �sger�ur Elfa","Bachmann, �orsteinn",R ,5.1
3272075,Stuart Little,1999,Comedy,"Fox, Michael J.","Doyle-Murray, Brian","Doyle-Murray, Brian","Beasley, Allyce","Bays, Joe",PG ,5.9
3272076,Stuart Little 2,2002,Comedy,"Fox, Michael J.","Fox, Michael J.","Fox, Michael J.","Bamford, Maria","Aquilino, Frank",PG ,5.4
3272083,Stuart Saves His Family,1995,Drama,"D'Onofrio, Vincent","Arquette, Lewis","Arquette, Lewis","Boone, Lesley","Applegate, Fred",PG-13 ,5.3
3272129,Stuck,2007,Thriller,"Dunsworth, John","Dunsworth, John","Dunsworth, John","Akune, Shuko","Combs, Jeffrey",R ,6.5
3272186,Stuck Between Stations,2011,Drama,"Imperioli, Michael","Hartnett, Josh","Imperioli, Michael","Amos, Heather","Doyle, Brent",R ,6.3
3272197,Stuck in Love,2012,Drama,"Cozort, Christopher","Breslin, Spencer","Cozort, Christopher","Avest, Alex ter","Bauman, Alyssa",R ,7.3
3272233,Stuck on You,2003,Comedy,"Badreya, Sayed","Atkinson, Mark","Atkinson, Mark","Albanese, Kelly","Abreu, Danny",PG-13 ,5.8
3272497,Stuey,2003,Drama,"Imperioli, Michael","DiMaria, Anthony","Bartels, Larry","Adkins, Kelly","Alfiero, Jeffrey",R ,6.1
3272725,Stuntmen,2009,Comedy,"Amadio, Eric","Amadio, Eric","Amadio, Eric","Columbus, Amanda","Amadio, Eric",R ,5.7
3273103,Su Qi-er,2010,Drama,"Carradine, David","Carradine, David","Carradine, David","Jiang, Luxia","Carradine, David",R ,6.4
3273273,Subconscious,2015,Thriller,"Abell, Tim","Abell, Tim","Lane, Michael Patrick","Alejandro, Charlie","Abell, Tim",R ,2.3
3273394,Subject Two,2006,Thriller,"Chidel, Philip","Chidel, Philip","Chidel, Philip","Mace, Courtney","Buesch, Thomas",R ,5.5
3273401,Subject: I Love You,2011,Thriller,"Basco, Dante","Basco, Dante","Basco, Dante","Arevalo, Dimples","Aguilar, Cris",PG-13 ,5.8
3273414,Sublet,1999,Thriller,"Anvar, Cas","Anvar, Cas","Anvar, Cas","Besso, Claudia","Anvar, Cas",R ,5.1
3273457,Submarine,2010,Drama,"Considine, Paddy","Stiller, Ben","Considine, Paddy","Brady-Halligan, Sophy","Ashcroft, Edwin",R ,7.3
3273503,Submerged,2000,Action,"Gabai, Richard","Caulfield, Maxwell",Coolio,"Bruce, Sophia","Barak, Ari",R ,2.5
3273604,Subspecies,1991,Horror,"Paunescu, Vlad","Paunescu, Vlad","Paunescu, Vlad","Dumitrescu, Lili","Besoiu, Ion",R ,5.7
3273651,Subterano,2003,Horror,"No, David","Clayton, John","Briant, Shane","Cook, Alyssa-Jane","Andersen, Michael",R ,4.1
3273656,Subterfuge,1996,Drama,"Abatemarco, Tony","Balin, Richard","Balin, Richard","Fontenot, Sarah","Abatemarco, Tony",R ,4
3273732,Suburban Girl,2007,Drama,"Antoon, Jason","Albanese, Dennis","Antoon, Jason","Berry, Stephanie","Albanese, Dennis",PG-13 ,5.6
3273734,Suburban Gothic,2014,Horror,"Gubler, Matthew Gray","Blevins, Ronnie Gene","Blevins, Ronnie Gene","Camacho, Jessica","Blevins, Ronnie Gene",R ,5.6
3273746,Suburban Mayhem,2006,Thriller,"Bell, Eddy","Cowell, Brendan","Bell, Eddy","Apthorpe, Iesha","Aitchson, Lawrence",R ,5.9
3273791,SubUrbia,1996,Drama,"Bartok, Jayce","Atherton, Peter","Bartok, Jayce","Brophy, Kitt","Atherton, Peter",R ,6.8
3273886,Success Is the Best Revenge,1984,Drama,"Andrews, Neil","Bennett, Colin","Andrews, Neil","Aim�e, Anouk","Andrews, Neil",R ,6.2
3274076,Suchwiin bulmyeong,2001,Drama,"Pang, Eun-jin","Malem, Mitch","Pang, Eun-jin","Ban, Min-jung","Jo, Jae-hyeon",R ,7.3
3274078,Such�mub�i,2004,Thriller,"Downes, Robin Atkin","Molina, Alfred","Shearman, Alan","Aizawa, Keiko","Bramhall, Mark",PG-13 ,6.9
3274087,Suck,2009,Horror,"Foley, Dave","Foley, Dave","Foley, Dave","Barker, Caleigh","Anthony, Paul",R ,6.1
3274184,Sucker Punch,2003,Drama,"Blitzer, Peter","Blitzer, Peter","Crook, Jeff","Caparoula, Christina","Blitzer, Peter",R ,3.9
3274186,Sucker Punch,2008,Action,"John-Jules, Danny","Alexander, Gordon","Hardy, Tom","House, Janet","Alexander, Gordon",R ,5
3274188,Sucker Punch,2011,Adventure,"Bristol, Danny","Glenn, Scott","Bristol, Danny","Au, Annie","Adamthwaite, Michael",PG-13 ,6.1
3274188,Sucker Punch,2011,Adventure,"Bristol, Danny","Glenn, Scott","Bristol, Danny","Au, Annie","Adamthwaite, Michael",R ,6.1
3274201,Suckers,2001,Comedy,"Mandylor, Louis","Ackert, David","Ackert, David","Andersen, Adrienne","Ackert, David",R ,6.7
3274305,Sudden Death,1995,Thriller,"Delate, Brian","Brisson, Pat","Delate, Brian","Baldwin, Karen Elise","Anderson III, James W.",R ,5.6
3274363,Suddenly Naked,2001,Drama,"Cobden, Joe","Cobden, Joe","Cobden, Joe","Carlson, Lillian","Aneke, Emy",R ,6
3274499,Sue�o,2005,Drama,"Bustamante, Hector Luis","Bustamante, Hector Luis","Bustamante, Hector Luis","Delfina, Alma","Arias Jr., Mario",PG-13 ,5.2
3274636,Suffragette,2015,Drama,"Ellis, Aaron","Ellis, Aaron","Ellis, Aaron","Anthony, Aleana","Altoft, Michael",PG-13 ,6.8
3274670,Sugar & Spice,2001,Comedy,"Busch, Adam","Brown, W. Earl","Brown, W. Earl","Anderson, Laura","Belenky, David",PG-13 ,5.6
3274673,Sugar,2004,Drama,"Lazic, PJ","Lazic, PJ","Lazic, PJ","Arsenault, Nina","Alguire, Steve",R ,5.9
3274677,Sugar,2008,Drama,"Anderson, Richard","Anderson, Richard","Anderson, Richard","Alvarez, Walky","Abraham, Raul",PG-13 ,7.2
3274677,Sugar,2008,Drama,"Anderson, Richard","Anderson, Richard","Anderson, Richard","Alvarez, Walky","Abraham, Raul",R ,7.2
3274727,Sugar Boxx,2009,Drama,"Cooper, Darin","Cooper, Darin","Cooper, Darin","Anderson, Geneviere","Borden, Rainbow",R ,3.6
3274784,Sugar Hill,1993,Thriller,"Curtis-Hall, Vondie","Bottoms, Sam","Curtis-Hall, Vondie","Alexander, Khandi","Banks, Lord Michael",R ,5.8
3274853,Sugar Town,1999,Comedy,"Jones, Kelly","Des Barres, Michael","Arquette, Richmond","Arquette, Rosanna","Arquette, Richmond",R ,6
3274892,Sugarhouse,2007,Thriller,"Ben�t, Johann",Ade,"Deacon, Adam","Clarke, Sharon D.",Ade,R ,5.9
3275098,Suicide Blonde,1999,Action,"Torre, Oscar","Catrini, Robert","Carrillo, Eduardo","Boris Reed, Angel","Arroyo, Steve",R ,5.2
3275121,Suicide Girls Must Die!,2010,Horror,"Remetch, Sarah","Clark, Seth","Kasten, Jeremy","Munster, Amina","Bagley, Don L.",R ,3.2
3275139,Suicide Kings,1997,Thriller,"Eubanks, Corey Michael","Crowley, Kevin","Crowley, Kevin","Ayers, Angela","Aldrich, Nathan Dana",R ,7
3275170,Suicide Run,2001,Horror,"Beaumont, Robert","Beaumont, Robert","Beaumont, Robert","Fritz, Gentle","Calfee, Dusty",R ,4
3275292,Suite 16,1994,Thriller,"Mercier, Claire","Postlethwaite, Pete","Mercier, Claire","Abdelmoujoud, Latifa","Bordet, Jean-Yves",R ,5.8
3275346,Suits,1999,Comedy,"Ballerini, Edoardo","Ballerini, Edoardo","Ballerini, Edoardo","Babich, Michaline","Ballerini, Edoardo",R ,4.1
3275351,Suits on the Loose,2005,Comedy,"Broberg, David","Barnes, Steven E.","Broberg, David","Crawford Brown, Pat","Barnes, Steven E.",PG ,5.1
3275388,Sukai kurora,2008,Drama,"Sinterniklaas, Michael","Sinterniklaas, Michael","Sinterniklaas, Michael","And�, Mabuki","Bainbridge, Joe Claire",PG-13 ,6.8
3275502,Sukiyaki Western Django,2007,Action,"Iseya, Y�suke","Ishibashi, Takaaki","Iseya, Y�suke","Kimura, Yoshino","And�, Masanobu",R ,6.3
3275507,Sukkar banat,2007,Drama,"Labaki, Nadine","Chekerdjian, Lara","Labaki, Nadine","Abou Rjayleh, Sara","Alalwan, Mohammed",PG ,7.2
3275776,Sum yuen,2007,Horror,"Chin, Cub","Chin, Cub","Chin, Cub","Lee, Choi Wah 'Rain'","Cheng, Ekin",R ,4.4
3275940,Summer Catch,2001,Drama,"Davison, Bruce","Blucas, Marc","Dennehy, Brian","Arnold, Tammy","Aaron, Hank",PG-13 ,4.9
3275975,Summer Eleven,2011,Drama,"Arkin, Adam","Arkin, Adam","Arkin, Adam","Butterworth, Jamie","Arkin, Adam",PG ,6.4
3276068,Summer Love,2006,Western,"Kilmer, Val","Daly, Steve","Linda, Boguslaw","Baniowska, Anna","Aubrey, Peter",R ,3.7
3276134,Summer of Sam,1999,Thriller,"Brody, Adrien","Badalucco, Michael","Barber, Clayton J.","Arden, Murielle","Achilles, Damian",R ,6.6
3276248,Summer's Blood,2009,Horror,"McHattie, Stephen","Dillon, Peter Michael","Dillon, Peter Michael","Arbuckle, Carolyn","Dillon, Peter Michael",R ,4.5
3276370,Summertree,1971,Drama,"Douglas, Michael","Douglas, Michael","Goodrow, Garry","Bel Geddes, Barbara","Calloway, Kirk",R ,5.9
3276821,Sunday Driver,2005,Documentary,"Strong, Carol","Davidson, Chad","Coe, Kate",\N,"Camargo, Christian",R ,6.9
3277415,Sunset Park,1996,Drama,"Hall, Anthony C.","Aprea, John","George, Eric","Berger, Melissa","Aprea, John",R ,5.8
3277441,Sunset Strip,1993,Thriller,"Abell, Tim","Abell, Tim","Conaway, Jeff","Arleen, Joyce","Abell, Tim",R ,4.4
3277444,Sunset Strip,2000,Drama,"Baker, Simon","Baker, Simon","Collins, Emmy","Allen, Krista","Ashforth, Justin",R ,5.7
3277482,Sunshine,1999,Drama,"Fiennes, Ralph","Fiennes, Ralph","Goebbels, Joseph","Diem, Gudrun","Andorai, P�ter",R ,7.5
3277487,Sunshine,2007,Thriller,"Evans, Chris","Curtis, Cliff","Murphy, Cillian","Baeza, Paloma","Curtis, Cliff",R ,7.3
3277525,Sunshine Cleaning,2008,Drama,"Arkin, Alan","Arkin, Alan","Arkin, Alan","Adams, Amy","Arkin, Alan",R ,6.9
3277554,Sunshine on Leith,2013,Drama,"Farr, Nick","Cuthbert, Alan","Farr, Nick","Boyle, Emily-Jane","Brannigan, Paul",PG ,6.6
3277564,Sunshine State,2002,Drama,"Douglas, Cullen","Blucas, Marc","Asinof, Eliot","Alexander, Jane","Albert Jr., Charles",PG-13 ,6.9
3277568,Sunshine Superman,2014,Documentary,"Bruno, Christian","Bruggemann, Eric","Houlihan, Ellen","Archie, Tiffanie","Blattel, David",PG ,6.8
3277589,Sunstorm,2007,Action,"Keach, Stacy","Bell, Jamie","Keach, Stacy","Alexander, Cheri","Acosta, Jaime",R ,3.6
3277797,Super,2010,Drama,"Agee, Steve","Agee, Steve","Agee, Steve","Bently, Christine","Agee, Steve",R ,6.8
3277812,Super 8,2011,Thriller,"Aldema, Daniel","Aldema, Daniel","Aldema, Daniel","Balfe, Caitriona","Aldema, Daniel",PG-13 ,7.1
3277988,Super Capers: The Origins of Ed and the Missing Bullion,2009,Comedy,"Griggs, Ray","Griggs, Ray","Griggs, Ray","Crawford Brown, Pat","Binder, Trevor",PG ,3.2
3278173,Super High Me,2007,Documentary,"Elwood, Graham","Benson, Doug","Barker, Arj","Narrance, Missy","Barker, Arj",R ,6.2
3278187,Super Hybrid,2010,Horror,"McGrath, Tim","McGrath, Tim","Adair, Alden","Beckner, Shannon","Adair, Alden",PG-13 ,3.9
3278201,Super K,2011,Animation,"Warzel, Matthew","Warzel, Matthew","Warzel, Matthew",\N,"Lawson, Anthony",PG ,1.6
3278246,Super Mario Bros.,1993,Comedy,"Edson, Richard","Castellaneta, Dan","Castellaneta, Dan","Alpaugh, Lucy","Asaki, Jim",PG ,4
3278436,Super Size Me,2004,Documentary,"Spurlock, Morgan","English, Ron","Spurlock, Morgan","Aagliardi, Aina","Abtahi, Manoosh",PG ,7.3
3278436,Super Size Me,2004,Documentary,"Spurlock, Morgan","English, Ron","Spurlock, Morgan","Aagliardi, Aina","Abtahi, Manoosh",PG-13 ,7.3
3278515,Super Sucker,2002,Comedy,"Daniels, Jeff","Ancrile, Mike","Daniels, Jeff","Averill, Heather","Albright, Joey",R ,4.5
3278555,Super Troopers,2001,Comedy,"Arend, Geoffrey","Arend, Geoffrey","Arend, Geoffrey","Adjani, Aria Alpert","Albrizio, Christian",R ,7.1
3278664,Superbabies: Baby Geniuses 2,2004,Comedy,"Baio, Scott","Angel, Ashley Parker","Baio, Scott","Amlee, Jessica","Angel, Ashley Parker",PG ,1.9
3278665,Superbad,2007,Comedy,"Cera, Michael","Best, Ben","Bannos, Steve","Abergel, Rakefet","Antie, Christopher L.",R ,7.6
3278736,Supercross,2005,Drama,"Carradine, Robert","Boyd, Terry","Redford, Kaya","Austin, Alana","Boyd, Terry",PG-13 ,4
3278767,Superfast!,2015,Comedy,"Joseph, Amin","Ashbaugh, Alex","Ashbaugh, Alex","Barrera, Shakira","Angelus, Nick Rey",PG-13 ,4
3278871,Superhero Movie,2008,Thriller,"Aleong, Aki","Aleong, Aki","Aleong, Aki","Anderson, Pamela","Aleong, Aki",PG-13 ,4.5
3278967,Superman,1978,Drama,"Brando, Marlon","Brando, Marlon","Cullen, Alan","Brown, Miquel","Alexander, Keith",PG ,7.3
3279000,Superman Returns,2006,Sci-Fi,"Brando, Marlon","Brando, Marlon","Branson, Richard","Angell, Barbara","Bender, Stephan",PG-13 ,6.1
3279067,Supermensch: The Legend of Shep Gordon,2013,Documentary,"Arnold, Tom","Arnold, Tom","Arnold, Tom","Child, Julia","Adebimpe, Babatunde",R ,7.3
3279136,Supernova,2000,Horror,"Facinelli, Peter","Facinelli, Peter","Facinelli, Peter","Bassett, Angela","Cruz, Wilson",PG-13 ,4.7
3279136,Supernova,2000,Horror,"Facinelli, Peter","Facinelli, Peter","Facinelli, Peter","Bassett, Angela","Cruz, Wilson",R ,4.7
3279243,Superstar,1999,Comedy,"Blicker, Jason","Blicker, Jason","Banks, Boyd","Bennett, Joanna","Bamman, Gerry",PG-13 ,5
3279527,Supreme Champion,2010,Action,"Bernhardt, Daniel","Bernhardt, Daniel","Bernhardt, Daniel","Arcieri, Leila","Bernhardt, Daniel",R ,3.3
3279703,Sur mes l�vres,2001,Thriller,"Cassel, Vincent","Cassel, Vincent","Cassel, Vincent","Bonamy, Olivia","Alane, Bernard",R ,7.4
3279864,Surf Ninjas,1993,Comedy,"Antico, Pete","Antico, Pete","Antico, Pete","Hu, Kelly","Antico, Pete",PG ,4.9
